Ewe/V,Capacity/mA.h
1.71E-01,0.300190418
1.71E-01,0.300330431
1.71E-01,0.300470444
1.71E-01,0.300610455
1.71E-01,0.300750468
1.71E-01,0.300890479
1.70E-01,0.301030485
1.70E-01,0.301170488
1.70E-01,0.301310492
1.70E-01,0.3014505
1.70E-01,0.301590509
1.70E-01,0.30173052
1.70E-01,0.301870532
1.70E-01,0.302010548
1.70E-01,0.302150566
1.70E-01,0.302290579
1.70E-01,0.302430592
1.70E-01,0.302570602
1.70E-01,0.302710612
1.69E-01,0.302850622
1.69E-01,0.302990631
1.69E-01,0.30313064
1.69E-01,0.30327065
1.69E-01,0.303410662
1.69E-01,0.303550672
1.69E-01,0.303690681
1.69E-01,0.303830687
1.69E-01,0.303970693
1.69E-01,0.304110698
1.69E-01,0.304250701
1.69E-01,0.304390707
1.68E-01,0.30453071
1.68E-01,0.304670716
1.68E-01,0.30481072
1.68E-01,0.304950725
1.68E-01,0.305090732
1.68E-01,0.305230739
1.68E-01,0.305370747
1.68E-01,0.305510756
1.68E-01,0.305650762
1.68E-01,0.305790767
1.68E-01,0.30593077
1.68E-01,0.306070776
1.68E-01,0.306210786
1.67E-01,0.306350797
1.67E-01,0.306490805
1.67E-01,0.306630812
1.67E-01,0.306770826
1.67E-01,0.306910838
1.67E-01,0.307050852
1.67E-01,0.307190862
1.67E-01,0.30733087
1.67E-01,0.307470875
1.67E-01,0.307610883
1.67E-01,0.30775089
1.66E-01,0.307890901
1.66E-01,0.308030914
1.66E-01,0.308170922
1.66E-01,0.308310932
1.66E-01,0.308450938
1.66E-01,0.308590945
1.66E-01,0.308730956
1.66E-01,0.308870966
1.66E-01,0.309010976
1.66E-01,0.309150981
1.66E-01,0.309290986
1.66E-01,0.309430992
1.66E-01,0.309570999
1.65E-01,0.309711006
1.65E-01,0.309851011
1.65E-01,0.309991021
1.65E-01,0.310131029
1.65E-01,0.310271037
1.65E-01,0.310411049
1.65E-01,0.310551063
1.65E-01,0.310691075
1.65E-01,0.31083109
1.65E-01,0.310971102
1.65E-01,0.311111115
1.64E-01,0.311251127
1.65E-01,0.31139114
1.64E-01,0.311531156
1.64E-01,0.311671167
1.64E-01,0.31181118
1.64E-01,0.311951194
1.64E-01,0.312091209
1.64E-01,0.31223122
1.64E-01,0.312371232
1.64E-01,0.312511246
1.64E-01,0.312651262
1.64E-01,0.312791276
1.63E-01,0.312931291
1.63E-01,0.313071307
1.63E-01,0.313211322
1.63E-01,0.313351333
1.63E-01,0.313491339
1.63E-01,0.313631348
1.63E-01,0.31377136
1.63E-01,0.31391137
1.63E-01,0.314051383
1.63E-01,0.314191394
1.63E-01,0.314331409
1.63E-01,0.314471425
1.62E-01,0.314611441
1.62E-01,0.314751453
1.62E-01,0.314891459
1.62E-01,0.315031466
1.62E-01,0.315171473
1.62E-01,0.315311479
1.62E-01,0.315451485
1.62E-01,0.315591493
1.62E-01,0.315731501
1.62E-01,0.315871508
1.62E-01,0.316011516
1.62E-01,0.316151521
1.61E-01,0.316291529
1.61E-01,0.31643154
1.61E-01,0.316571552
1.61E-01,0.316711565
1.61E-01,0.316851576
1.61E-01,0.31699159
1.61E-01,0.317131607
1.61E-01,0.317271617
1.61E-01,0.317411628
1.61E-01,0.317551636
1.61E-01,0.317691648
1.61E-01,0.317831659
1.60E-01,0.317971667
1.60E-01,0.31811168
1.60E-01,0.318251694
1.60E-01,0.318391707
1.60E-01,0.318531719
1.60E-01,0.318671725
1.60E-01,0.318811731
1.60E-01,0.318951738
1.60E-01,0.319091743
1.60E-01,0.319231748
1.60E-01,0.319371753
1.60E-01,0.319511755
1.60E-01,0.319651755
1.60E-01,0.319791757
1.59E-01,0.319931755
1.59E-01,0.320071754
1.59E-01,0.320211755
1.59E-01,0.320351755
1.59E-01,0.320491755
1.59E-01,0.320631754
1.59E-01,0.320771751
1.59E-01,0.320911746
1.59E-01,0.321051741
1.58E-01,0.321191736
1.58E-01,0.32133173
1.58E-01,0.321471724
1.58E-01,0.321611718
1.58E-01,0.321751711
1.58E-01,0.321891704
1.58E-01,0.322031697
1.58E-01,0.322171686
1.58E-01,0.322311674
1.58E-01,0.322451663
1.58E-01,0.322591653
1.58E-01,0.322731643
1.57E-01,0.322871634
1.57E-01,0.323011624
1.57E-01,0.323151614
1.57E-01,0.323291605
1.57E-01,0.323431596
1.57E-01,0.323571587
1.57E-01,0.323711579
1.57E-01,0.323851574
1.57E-01,0.323991568
1.57E-01,0.324131561
1.57E-01,0.324271554
1.57E-01,0.324411551
1.56E-01,0.324551545
1.56E-01,0.324691536
1.56E-01,0.324831529
1.56E-01,0.324971525
1.56E-01,0.325111524
1.56E-01,0.325251522
1.56E-01,0.325391521
1.56E-01,0.325531521
1.56E-01,0.325671519
1.56E-01,0.325811518
1.56E-01,0.325951512
1.56E-01,0.326091504
1.56E-01,0.326231499
1.55E-01,0.326371495
1.55E-01,0.32651149
1.55E-01,0.326651484
1.55E-01,0.326791477
1.55E-01,0.32693147
1.55E-01,0.327071465
1.55E-01,0.327211461
1.55E-01,0.327351456
1.55E-01,0.32749145
1.55E-01,0.327631443
1.55E-01,0.327771437
1.55E-01,0.327911427
1.54E-01,0.328051418
1.54E-01,0.32819141
1.54E-01,0.328331403
1.54E-01,0.328471394
1.54E-01,0.328611384
1.54E-01,0.328751369
1.54E-01,0.328891354
1.54E-01,0.329031337
1.54E-01,0.329171322
1.54E-01,0.32931131
1.54E-01,0.3294513
1.54E-01,0.329591293
1.53E-01,0.329731282
1.53E-01,0.329871268
1.53E-01,0.330011258
1.53E-01,0.330151248
1.53E-01,0.330291236
1.53E-01,0.330431227
1.53E-01,0.330571216
1.53E-01,0.330711206
1.53E-01,0.330851196
1.53E-01,0.330991182
1.53E-01,0.331131169
1.53E-01,0.331271153
1.52E-01,0.331411138
1.52E-01,0.331551126
1.52E-01,0.331691114
1.52E-01,0.331831104
1.52E-01,0.33197109
1.52E-01,0.332111078
1.52E-01,0.33225106
1.52E-01,0.332391042
1.52E-01,0.332531021
1.52E-01,0.332671004
1.52E-01,0.33281099
1.52E-01,0.332950976
1.52E-01,0.333090961
1.52E-01,0.333230946
1.51E-01,0.333370934
1.51E-01,0.333510922
1.51E-01,0.333650909
1.51E-01,0.333790897
1.51E-01,0.333930885
1.51E-01,0.334070872
1.51E-01,0.334210855
1.51E-01,0.33435084
1.51E-01,0.334490827
1.51E-01,0.334630812
1.51E-01,0.334770796
1.51E-01,0.33491078
1.51E-01,0.335050763
1.51E-01,0.335190745
1.50E-01,0.335330727
1.50E-01,0.335470707
1.50E-01,0.335610692
1.50E-01,0.335750676
1.50E-01,0.335890659
1.50E-01,0.336030638
1.50E-01,0.336170625
1.50E-01,0.336310616
1.50E-01,0.336450607
1.50E-01,0.336590592
1.50E-01,0.336730575
1.50E-01,0.336870556
1.50E-01,0.33701054
1.50E-01,0.337150524
1.49E-01,0.337290508
1.49E-01,0.337430489
1.49E-01,0.33757047
1.49E-01,0.337710452
1.49E-01,0.337850435
1.49E-01,0.337990414
1.49E-01,0.338130396
1.49E-01,0.338270381
1.49E-01,0.338410367
1.49E-01,0.338550348
1.49E-01,0.338690332
1.49E-01,0.338830318
1.49E-01,0.338970304
1.49E-01,0.339110291
1.48E-01,0.33925028
1.48E-01,0.339390266
1.48E-01,0.33953025
1.48E-01,0.339670239
1.48E-01,0.33981023
1.48E-01,0.339950224
1.48E-01,0.340090213
1.48E-01,0.340230202
1.48E-01,0.340370192
1.48E-01,0.340510185
1.48E-01,0.340650179
1.48E-01,0.340790171
1.48E-01,0.340930163
1.47E-01,0.341070151
1.47E-01,0.34121014
1.47E-01,0.341350129
1.47E-01,0.341490118
1.47E-01,0.341630104
1.47E-01,0.341770092
1.47E-01,0.341910078
1.47E-01,0.342050065
1.47E-01,0.342190054
1.47E-01,0.342330042
1.47E-01,0.34247003
1.47E-01,0.342610016
1.47E-01,0.342750005
1.47E-01,0.342889995
1.47E-01,0.343029983
1.47E-01,0.343169967
1.47E-01,0.343309951
1.47E-01,0.343449937
1.47E-01,0.343589918
1.47E-01,0.3437299
1.46E-01,0.343869886
1.46E-01,0.34400987
1.46E-01,0.344149855
1.46E-01,0.344289842
1.46E-01,0.344429827
1.46E-01,0.344569814
1.46E-01,0.344709803
1.46E-01,0.344849789
1.46E-01,0.344989774
1.46E-01,0.345129762
1.46E-01,0.345269751
1.46E-01,0.345409738
1.46E-01,0.345549727
1.46E-01,0.345689715
1.46E-01,0.345829704
1.46E-01,0.345969694
1.45E-01,0.346109682
1.45E-01,0.346249665
1.45E-01,0.346389651
1.45E-01,0.346529636
1.45E-01,0.34666962
1.45E-01,0.346809603
1.45E-01,0.346949585
1.45E-01,0.347089571
1.45E-01,0.347229557
1.45E-01,0.34736954
1.45E-01,0.34750952
1.45E-01,0.347649498
1.45E-01,0.347789478
1.45E-01,0.347929458
1.45E-01,0.348069438
1.45E-01,0.348209417
1.45E-01,0.348349394
1.45E-01,0.348489372
1.44E-01,0.348629347
1.44E-01,0.348769323
1.44E-01,0.3489093
1.44E-01,0.349049278
1.44E-01,0.349189258
1.44E-01,0.349329239
1.44E-01,0.349469219
1.44E-01,0.349609197
1.44E-01,0.349749174
1.44E-01,0.349889154
1.44E-01,0.350029135
1.44E-01,0.350169117
1.44E-01,0.350309102
1.44E-01,0.350449085
1.44E-01,0.350589068
1.44E-01,0.350729051
1.43E-01,0.350869035
1.43E-01,0.351009015
1.43E-01,0.35114899
1.43E-01,0.351288967
1.43E-01,0.351428941
1.43E-01,0.351568916
1.43E-01,0.351708889
1.43E-01,0.351848862
1.43E-01,0.351988838
1.43E-01,0.352128817
1.43E-01,0.352268796
1.43E-01,0.352408778
1.43E-01,0.352548759
1.43E-01,0.352688739
1.42E-01,0.352828717
1.42E-01,0.352968699
1.42E-01,0.353108678
1.42E-01,0.353248657
1.42E-01,0.353388637
1.42E-01,0.353528614
1.42E-01,0.353668591
1.42E-01,0.353808569
1.42E-01,0.353948552
1.42E-01,0.354088534
1.42E-01,0.354228516
1.42E-01,0.354368495
1.42E-01,0.354508477
1.42E-01,0.354648463
1.42E-01,0.354788447
1.42E-01,0.354928431
1.41E-01,0.355068415
1.41E-01,0.3552084
1.41E-01,0.355348386
1.41E-01,0.355488369
1.41E-01,0.355628355
1.41E-01,0.355768341
1.41E-01,0.355908328
1.41E-01,0.356048309
1.41E-01,0.356188293
1.41E-01,0.356328275
1.41E-01,0.356468257
1.41E-01,0.356608236
1.41E-01,0.356748214
1.41E-01,0.356888194
1.41E-01,0.357028172
1.40E-01,0.357168149
1.40E-01,0.357308121
1.40E-01,0.357448096
1.40E-01,0.357588073
1.40E-01,0.357728049
1.40E-01,0.357868024
1.40E-01,0.358008001
1.40E-01,0.358147978
1.40E-01,0.358287957
1.40E-01,0.358427935
1.40E-01,0.358567912
1.40E-01,0.358707889
1.40E-01,0.358847867
1.40E-01,0.358987846
1.39E-01,0.359127828
1.39E-01,0.359267811
1.39E-01,0.359407794
1.39E-01,0.359547775
1.39E-01,0.359687757
1.39E-01,0.359827738
1.39E-01,0.359967719
1.39E-01,0.3601077
1.39E-01,0.360247682
1.39E-01,0.360387665
1.39E-01,0.360527649
1.39E-01,0.360667634
1.39E-01,0.360807619
1.38E-01,0.360947606
1.39E-01,0.361087591
1.38E-01,0.361227575
1.38E-01,0.36136756
1.38E-01,0.361507544
1.38E-01,0.361647528
1.38E-01,0.361787509
1.38E-01,0.36192749
1.38E-01,0.362067472
1.38E-01,0.362207452
1.38E-01,0.362347429
1.38E-01,0.362487407
1.38E-01,0.362627384
1.38E-01,0.362767363
1.37E-01,0.362907341
1.37E-01,0.36304732
1.37E-01,0.363187297
1.37E-01,0.363327276
1.37E-01,0.363467254
1.37E-01,0.363607229
1.37E-01,0.363747206
1.37E-01,0.363887182
1.37E-01,0.364027159
1.37E-01,0.364167137
1.37E-01,0.364307114
1.37E-01,0.364447095
1.37E-01,0.364587076
1.37E-01,0.364727059
1.36E-01,0.364867039
1.36E-01,0.365007019
1.36E-01,0.365146998
1.36E-01,0.365286979
1.36E-01,0.365426962
1.36E-01,0.365566942
1.36E-01,0.365706922
1.36E-01,0.365846901
1.36E-01,0.36598688
1.36E-01,0.366126858
1.36E-01,0.366266836
1.36E-01,0.366406812
1.36E-01,0.366546794
1.35E-01,0.366686779
1.35E-01,0.366826763
1.35E-01,0.366966745
1.35E-01,0.367106727
1.35E-01,0.367246712
1.35E-01,0.367386696
1.35E-01,0.36752668
1.35E-01,0.367666667
1.35E-01,0.367806647
1.35E-01,0.367946628
1.35E-01,0.368086608
1.35E-01,0.368226591
1.35E-01,0.368366572
1.35E-01,0.36850655
1.35E-01,0.368646527
1.34E-01,0.368786504
1.34E-01,0.368926481
1.34E-01,0.369066465
1.34E-01,0.369206449
1.34E-01,0.369346433
1.34E-01,0.369486418
1.34E-01,0.369626405
1.34E-01,0.369766392
1.34E-01,0.369906378
1.34E-01,0.370046361
1.34E-01,0.370186342
1.34E-01,0.370326327
1.34E-01,0.370466314
1.34E-01,0.370606303
1.33E-01,0.370746291
1.33E-01,0.37088628
1.33E-01,0.371026271
1.33E-01,0.371166261
1.33E-01,0.371306251
1.33E-01,0.371446239
1.33E-01,0.371586226
1.33E-01,0.371726211
1.33E-01,0.371866198
1.33E-01,0.372006184
1.33E-01,0.37214617
1.33E-01,0.372286156
1.33E-01,0.37242614
1.33E-01,0.372566123
1.32E-01,0.372706106
1.32E-01,0.37284609
1.32E-01,0.372986071
1.32E-01,0.373126053
1.32E-01,0.373266038
1.32E-01,0.373406027
1.32E-01,0.373546014
1.32E-01,0.373686
1.32E-01,0.373825987
1.32E-01,0.373965975
1.32E-01,0.374105965
1.32E-01,0.374245957
1.32E-01,0.374385949
1.32E-01,0.374525934
1.32E-01,0.374665922
1.31E-01,0.37480591
1.31E-01,0.37494589
1.31E-01,0.375085867
1.31E-01,0.37522584
1.31E-01,0.375365815
1.31E-01,0.375505796
1.31E-01,0.375645778
1.31E-01,0.375785761
1.31E-01,0.375925747
1.31E-01,0.376065732
1.31E-01,0.376205719
1.31E-01,0.376345707
1.31E-01,0.376485693
1.31E-01,0.376625679
1.31E-01,0.376765662
1.31E-01,0.376905644
1.30E-01,0.377045628
1.30E-01,0.377185613
1.30E-01,0.377325597
1.30E-01,0.377465577
1.30E-01,0.37760556
1.30E-01,0.377745545
1.30E-01,0.377885532
1.30E-01,0.378025519
1.30E-01,0.378165507
1.30E-01,0.378305495
1.30E-01,0.378445484
1.30E-01,0.37858547
1.30E-01,0.378725461
1.30E-01,0.37886545
1.30E-01,0.379005444
1.29E-01,0.379145438
1.30E-01,0.379285432
1.29E-01,0.379425426
1.29E-01,0.379565415
1.29E-01,0.379705409
1.29E-01,0.379845401
1.29E-01,0.379985394
1.29E-01,0.380125387
1.29E-01,0.38026538
1.29E-01,0.380405376
1.29E-01,0.380545373
1.29E-01,0.380685369
1.29E-01,0.380825363
1.29E-01,0.380965359
1.29E-01,0.381105353
1.29E-01,0.381245342
1.29E-01,0.381385331
1.29E-01,0.381525323
1.29E-01,0.381665321
1.29E-01,0.381805319
1.28E-01,0.381945316
1.28E-01,0.382085311
1.28E-01,0.38222531
1.28E-01,0.382365309
1.28E-01,0.382505319
1.28E-01,0.382645341
1.28E-01,0.382785369
1.28E-01,0.382925405
1.28E-01,0.383065444
1.28E-01,0.383205487
1.28E-01,0.383345528
1.28E-01,0.383485573
1.28E-01,0.38362562
1.28E-01,0.383765667
1.28E-01,0.383905718
1.28E-01,0.38404577
1.27E-01,0.384185822
1.27E-01,0.384325875
1.28E-01,0.384465927
1.27E-01,0.384605983
1.27E-01,0.384746047
1.27E-01,0.384886109
1.27E-01,0.38502617
1.27E-01,0.385166233
1.27E-01,0.385306297
1.27E-01,0.38544636
1.27E-01,0.385586423
1.27E-01,0.385726488
1.27E-01,0.385866554
1.27E-01,0.386006618
1.27E-01,0.386146675
1.27E-01,0.386286737
1.27E-01,0.386426798
1.27E-01,0.38656686
1.27E-01,0.386706924
1.27E-01,0.38684699
1.27E-01,0.386987058
1.27E-01,0.387127131
1.27E-01,0.387267204
1.27E-01,0.387407273
1.27E-01,0.387547343
1.27E-01,0.387687415
1.27E-01,0.38782749
1.26E-01,0.387967568
1.26E-01,0.388107647
1.26E-01,0.388247721
1.26E-01,0.388387797
1.26E-01,0.388527874
1.26E-01,0.38866795
1.26E-01,0.388808024
1.26E-01,0.388948097
1.26E-01,0.389088173
1.26E-01,0.38922825
1.26E-01,0.389368329
1.26E-01,0.389508403
1.26E-01,0.389648481
1.26E-01,0.38978856
1.26E-01,0.389928636
1.26E-01,0.390068711
1.26E-01,0.390208784
1.26E-01,0.390348855
1.26E-01,0.390488928
1.26E-01,0.390629002
1.26E-01,0.39076908
1.26E-01,0.390909157
1.26E-01,0.391049238
1.26E-01,0.391189318
1.26E-01,0.391329399
1.26E-01,0.391469477
1.26E-01,0.391609554
1.26E-01,0.391749633
1.26E-01,0.391889712
1.26E-01,0.39202979
1.26E-01,0.392169868
1.26E-01,0.39230995
1.25E-01,0.392450034
1.25E-01,0.39259012
1.26E-01,0.392730204
1.25E-01,0.392870294
1.25E-01,0.39301038
1.25E-01,0.393150465
1.25E-01,0.393290552
1.25E-01,0.39343064
1.25E-01,0.393570725
1.25E-01,0.393710804
1.25E-01,0.393850883
1.25E-01,0.393990962
1.25E-01,0.394131041
1.25E-01,0.39427112
1.25E-01,0.394411201
1.25E-01,0.394551282
1.25E-01,0.394691366
1.25E-01,0.394831442
1.25E-01,0.39497152
1.25E-01,0.395111598
1.25E-01,0.395251676
1.25E-01,0.395391755
1.25E-01,0.395531831
1.25E-01,0.39567191
1.25E-01,0.395811992
1.25E-01,0.395952075
1.25E-01,0.396092158
1.25E-01,0.396232243
1.25E-01,0.396372327
1.25E-01,0.396512409
1.25E-01,0.396652493
1.25E-01,0.396792577
1.25E-01,0.396932662
1.25E-01,0.397072744
1.25E-01,0.39721283
1.25E-01,0.397352911
1.25E-01,0.397492994
1.25E-01,0.39763308
1.25E-01,0.397773165
1.25E-01,0.397913251
1.25E-01,0.398053335
1.25E-01,0.398193422
1.25E-01,0.398333514
1.25E-01,0.398473608
1.25E-01,0.3986137
1.25E-01,0.398753791
1.24E-01,0.398893884
1.24E-01,0.399033976
1.25E-01,0.399174064
1.25E-01,0.399314151
1.24E-01,0.399454241
1.24E-01,0.399594329
1.24E-01,0.399734419
1.24E-01,0.399874509
1.24E-01,0.400014599
1.24E-01,0.40015469
1.24E-01,0.40029478
1.24E-01,0.400434873
1.24E-01,0.400574966
1.24E-01,0.400715064
1.24E-01,0.400855159
1.24E-01,0.400995253
1.24E-01,0.401135344
1.24E-01,0.40127543
1.24E-01,0.401415517
1.24E-01,0.401555605
1.24E-01,0.401695693
1.24E-01,0.401835781
1.24E-01,0.401975874
1.24E-01,0.40211596
1.24E-01,0.402256042
1.24E-01,0.402396125
1.24E-01,0.402536207
1.24E-01,0.402676294
1.24E-01,0.402816381
1.24E-01,0.40295647
1.24E-01,0.403096558
1.24E-01,0.403236647
1.24E-01,0.403376736
1.24E-01,0.403516824
1.24E-01,0.403656912
1.24E-01,0.403797001
1.24E-01,0.40393709
1.24E-01,0.404077179
1.24E-01,0.404217267
1.24E-01,0.404357357
1.24E-01,0.404497447
1.24E-01,0.404637539
1.24E-01,0.404777629
1.24E-01,0.404917717
1.24E-01,0.405057805
1.23E-01,0.405197891
1.23E-01,0.405337976
1.23E-01,0.405478065
1.23E-01,0.405618153
1.23E-01,0.405758239
1.23E-01,0.405898328
1.23E-01,0.406038418
1.23E-01,0.406178505
1.23E-01,0.406318592
1.23E-01,0.40645868
1.23E-01,0.406598766
1.23E-01,0.406738855
1.23E-01,0.406878943
1.23E-01,0.407019033
1.23E-01,0.407159123
1.23E-01,0.407299213
1.23E-01,0.407439304
1.23E-01,0.407579394
1.23E-01,0.407719485
1.23E-01,0.407859575
1.23E-01,0.407999665
1.23E-01,0.408139753
1.23E-01,0.408279842
1.23E-01,0.408419935
1.23E-01,0.40856003
1.23E-01,0.408700121
1.23E-01,0.408840212
1.23E-01,0.408980305
1.23E-01,0.4091204
1.23E-01,0.409260492
1.23E-01,0.409400586
1.23E-01,0.409540682
1.23E-01,0.409680777
1.23E-01,0.409820869
1.23E-01,0.409960957
1.23E-01,0.410101046
1.23E-01,0.410241137
1.23E-01,0.410381232
1.23E-01,0.410521329
1.23E-01,0.410661426
1.23E-01,0.410801522
1.23E-01,0.410941617
1.23E-01,0.411081715
1.23E-01,0.41122181
1.23E-01,0.411361907
1.23E-01,0.411501999
1.23E-01,0.411642094
1.22E-01,0.411782192
1.22E-01,0.411922284
1.22E-01,0.412062375
1.22E-01,0.412202466
1.22E-01,0.412342556
1.23E-01,0.412482648
1.22E-01,0.412622744
1.22E-01,0.412762838
1.22E-01,0.412902934
1.22E-01,0.413043026
1.22E-01,0.413183121
1.22E-01,0.413323219
1.22E-01,0.413463321
1.22E-01,0.413603421
1.22E-01,0.413743518
1.22E-01,0.413883616
1.22E-01,0.414023714
1.22E-01,0.414163811
1.22E-01,0.414303909
1.22E-01,0.414444001
1.22E-01,0.414584094
1.22E-01,0.414724189
1.22E-01,0.414864285
1.22E-01,0.415004379
1.22E-01,0.415144474
1.22E-01,0.415284569
1.22E-01,0.415424663
1.22E-01,0.41556476
1.22E-01,0.415704856
1.22E-01,0.41584495
1.22E-01,0.415985043
1.22E-01,0.416125134
1.22E-01,0.41626522
1.22E-01,0.416405308
1.22E-01,0.416545398
1.22E-01,0.416685487
1.22E-01,0.416825576
1.22E-01,0.416965671
1.22E-01,0.417105762
1.22E-01,0.417245853
1.22E-01,0.417385943
1.22E-01,0.417526034
1.22E-01,0.417666128
1.22E-01,0.417806222
1.22E-01,0.417946316
1.22E-01,0.418086406
1.22E-01,0.418226497
1.22E-01,0.418366591
1.22E-01,0.418506683
1.22E-01,0.418646772
1.22E-01,0.418786859
1.22E-01,0.418926947
1.22E-01,0.419067038
1.22E-01,0.419207133
1.22E-01,0.419347229
1.22E-01,0.419487324
1.22E-01,0.419627418
1.22E-01,0.419767511
1.22E-01,0.419907605
1.22E-01,0.420047697
1.22E-01,0.420187786
1.21E-01,0.420327874
1.22E-01,0.420467966
1.22E-01,0.42060806
1.22E-01,0.420748156
1.21E-01,0.42088825
1.21E-01,0.421028342
1.21E-01,0.421168431
1.21E-01,0.421308519
1.21E-01,0.421448612
1.21E-01,0.421588702
1.21E-01,0.42172879
1.21E-01,0.421868878
1.21E-01,0.422008966
1.21E-01,0.422149056
1.21E-01,0.422289149
1.21E-01,0.422429241
1.21E-01,0.422569333
1.21E-01,0.422709427
1.21E-01,0.422849518
1.21E-01,0.422989603
1.21E-01,0.423129687
1.21E-01,0.423269769
1.21E-01,0.423409856
1.21E-01,0.423549945
1.21E-01,0.423690033
1.21E-01,0.423830122
1.21E-01,0.423970213
1.21E-01,0.424110309
1.21E-01,0.424250398
1.21E-01,0.424390487
1.21E-01,0.424530578
1.21E-01,0.42467067
1.21E-01,0.424810762
1.21E-01,0.424950854
1.21E-01,0.425090944
1.21E-01,0.425231036
1.21E-01,0.425371126
1.21E-01,0.425511217
1.21E-01,0.425651311
1.21E-01,0.425791405
1.21E-01,0.425931498
1.21E-01,0.426071592
1.21E-01,0.426211687
1.21E-01,0.426351783
1.21E-01,0.426491877
1.21E-01,0.426631973
1.21E-01,0.426772067
1.21E-01,0.426912154
1.21E-01,0.427052244
1.21E-01,0.427192334
1.21E-01,0.427332423
1.21E-01,0.427472509
1.21E-01,0.427612594
1.21E-01,0.427752683
1.21E-01,0.427892771
1.21E-01,0.42803286
1.21E-01,0.428172951
1.21E-01,0.428313043
1.21E-01,0.428453137
1.21E-01,0.428593234
1.21E-01,0.428733327
1.21E-01,0.428873419
1.21E-01,0.429013507
1.21E-01,0.429153594
1.21E-01,0.429293682
1.21E-01,0.429433772
1.21E-01,0.429573867
1.21E-01,0.429713964
1.21E-01,0.429854059
1.21E-01,0.429994155
1.21E-01,0.430134248
1.21E-01,0.43027434
1.21E-01,0.430414433
1.21E-01,0.430554529
1.21E-01,0.430694625
1.21E-01,0.430834726
1.21E-01,0.430974829
1.21E-01,0.43111493
1.21E-01,0.431255027
1.21E-01,0.431395124
1.21E-01,0.431535218
1.21E-01,0.431675312
1.21E-01,0.431815407
1.21E-01,0.431955501
1.21E-01,0.432095599
1.21E-01,0.432235699
1.21E-01,0.432375798
1.21E-01,0.432515894
1.21E-01,0.432655987
1.21E-01,0.432796079
1.21E-01,0.432936174
1.21E-01,0.433076271
1.21E-01,0.433216369
1.21E-01,0.433356467
1.20E-01,0.433496561
1.21E-01,0.433636654
1.20E-01,0.433776742
1.20E-01,0.433916828
1.21E-01,0.434056917
1.20E-01,0.434197014
1.21E-01,0.434337109
1.20E-01,0.434477202
1.20E-01,0.4346173
1.20E-01,0.434757396
1.21E-01,0.434897494
1.20E-01,0.435037587
1.20E-01,0.43517768
1.20E-01,0.435317772
1.20E-01,0.435457864
1.20E-01,0.435597957
1.20E-01,0.43573805
1.20E-01,0.435878148
1.20E-01,0.436018245
1.20E-01,0.436158338
1.20E-01,0.436298429
1.20E-01,0.436438526
1.20E-01,0.436578622
1.20E-01,0.436718722
1.20E-01,0.43685882
1.20E-01,0.436998917
1.20E-01,0.437139009
1.20E-01,0.437279098
1.20E-01,0.437419188
1.20E-01,0.43755928
1.20E-01,0.437699371
1.20E-01,0.437839464
1.20E-01,0.437979559
1.20E-01,0.438119654
1.20E-01,0.438259746
1.20E-01,0.43839984
1.20E-01,0.438539933
1.20E-01,0.438680029
1.20E-01,0.438820122
1.20E-01,0.438960215
1.20E-01,0.439100306
1.20E-01,0.4392404
1.20E-01,0.439380499
1.20E-01,0.439520599
1.20E-01,0.439660695
1.20E-01,0.43980079
1.20E-01,0.439940889
1.20E-01,0.440080987
1.20E-01,0.440221082
1.20E-01,0.440361176
1.20E-01,0.440501274
1.20E-01,0.440641372
1.20E-01,0.44078147
1.20E-01,0.44092157
1.20E-01,0.441061668
1.20E-01,0.441201767
1.20E-01,0.441341862
1.20E-01,0.441481957
1.20E-01,0.441622057
1.20E-01,0.441762156
1.20E-01,0.44190225
1.20E-01,0.442042342
1.20E-01,0.442182433
1.20E-01,0.442322522
1.20E-01,0.442462612
1.20E-01,0.442602703
1.20E-01,0.442742796
1.20E-01,0.442882889
1.20E-01,0.443022985
1.20E-01,0.443163077
1.20E-01,0.443303166
1.20E-01,0.443443254
1.20E-01,0.443583342
1.20E-01,0.443723433
1.20E-01,0.443863523
1.20E-01,0.444003614
1.20E-01,0.444143709
1.20E-01,0.4442838
1.20E-01,0.444423888
1.20E-01,0.444563978
1.20E-01,0.444704069
1.20E-01,0.444844159
1.20E-01,0.444984252
1.20E-01,0.445124344
1.20E-01,0.445264438
1.20E-01,0.445404532
1.20E-01,0.445544628
1.20E-01,0.445684723
1.20E-01,0.445824819
1.20E-01,0.445964914
1.20E-01,0.446105009
1.20E-01,0.446245101
1.20E-01,0.446385192
1.20E-01,0.446525284
1.20E-01,0.446665377
1.20E-01,0.446805471
1.20E-01,0.446945563
1.20E-01,0.447085655
1.20E-01,0.447225751
1.20E-01,0.447365841
1.20E-01,0.447505936
1.20E-01,0.447646031
1.20E-01,0.447786124
1.20E-01,0.447926216
1.20E-01,0.448066312
1.20E-01,0.448206407
1.20E-01,0.448346499
1.20E-01,0.448486591
1.20E-01,0.448626687
1.20E-01,0.448766783
1.20E-01,0.448906881
1.20E-01,0.449046976
1.20E-01,0.44918707
1.20E-01,0.449327166
1.20E-01,0.449467262
1.20E-01,0.449607358
1.20E-01,0.449747449
1.20E-01,0.449887546
1.20E-01,0.450027646
1.20E-01,0.450167747
1.20E-01,0.450307846
1.20E-01,0.450447943
1.20E-01,0.450588042
