Ewe,capacity_norm
0.27677578,0.09664635241612428
0.27666116,0.09680452957022322
0.27650833,0.09696270683661025
0.27637461,0.09712088390656738
0.27612627,0.09727906090836388
0.27597344,0.09743723804813773
0.2757442,0.09759541531492186
0.27561048,0.0977535925734465
0.27541944,0.09791176958608021
0.27536213,0.09806994597614545
0.27507558,0.09822812265335622
0.27501827,0.09838629980703974
0.27488455,0.0985444769847455
0.27465528,0.09870265363979545
0.27448335,0.09886083023750482
0.27436873,0.0990190072990734
0.2741968,0.09917718468431307
0.27402487,0.09933536192441986
0.27377653,0.0994935385733852
0.27354729,0.0996517159211994
0.27348998,0.09980989314042765
0.27329895,0.09996806994430028
0.27327985,0.10012624712291736
0.27305061,0.10028442461817727
0.27287868,0.10044260169642606
0.27272585,0.10060077835893554
0.27257302,0.10075895462520344
0.27232465,0.10091713140714459
0.27221003,0.10107530797919022
0.27209541,0.10123348502345252
0.27192348,0.10139166224112625
0.27169424,0.10154983942974491
0.27152231,0.10170801660169435
0.27135038,0.10186619348588095
0.27125487,0.10202437059147443
0.27104473,0.10218254735725694
0.27100652,0.10234072394817746
0.27075818,0.10249890067049616
0.27052894,0.10265707715819437
0.27039522,0.10281525353058253
0.2702615,0.10297343012854714
0.27008954,0.10313160665382874
0.2698985,0.10328978227317458
0.26974568,0.10344795841601867
0.26955464,0.10360613450865402
0.26945913,0.1037643104802671
0.26924899,0.10392248648645291
0.26915348,0.10408066229431669
0.26901975,0.1042388382517163
0.26886693,0.10439701471711316
0.26858038,0.1045551910553929
0.26844665,0.10471336816415155
0.26827472,0.1048715453125292
0.26817921,0.10502972272166902
0.26806459,0.10518789987158748
0.26781622,0.10534607695657
0.26766339,0.10550425376665953
0.26751056,0.10566243078277428
0.26728132,0.10582060759316676
0.2671285,0.10597878414305081
0.26697567,0.10613696116736346
0.26691836,0.10629513805153289
0.26665092,0.10645331489570636
0.26647899,0.1066114918785672
0.2665363,0.10676966869801562
0.26617333,0.10692784521697586
0.26607782,0.10708602194521315
0.26586768,0.10724419868660486
0.26575306,0.10740237585290516
0.26560023,0.10756055294438252
0.26546648,0.10771873037425395
0.26527545,0.10787690765273632
