Ewe/V,Capacity/mA.h
1.31E-01,0.696161755
1.31E-01,0.696020045
1.32E-01,0.695878335
1.32E-01,0.695736622
1.32E-01,0.695594911
1.32E-01,0.695453203
1.32E-01,0.695311497
1.32E-01,0.695169786
1.32E-01,0.695028074
1.32E-01,0.694886366
1.32E-01,0.694744654
1.32E-01,0.694602941
1.32E-01,0.694461223
1.32E-01,0.694319505
1.32E-01,0.694177788
1.32E-01,0.694036075
1.32E-01,0.693894359
1.32E-01,0.693752642
1.32E-01,0.693610922
1.32E-01,0.693469202
1.32E-01,0.693327482
1.32E-01,0.69318576
1.32E-01,0.693044042
1.32E-01,0.692902325
1.32E-01,0.692760606
1.32E-01,0.692618889
1.32E-01,0.69247717
1.32E-01,0.692335451
1.32E-01,0.692193732
1.32E-01,0.692052012
1.32E-01,0.691910291
1.32E-01,0.691768565
1.33E-01,0.691626842
1.33E-01,0.691485121
1.33E-01,0.6913434
1.32E-01,0.691201678
1.33E-01,0.691059957
1.33E-01,0.690918238
1.33E-01,0.690776522
1.33E-01,0.690634806
1.33E-01,0.69049309
1.33E-01,0.690351375
1.33E-01,0.690209659
1.33E-01,0.69006794
1.33E-01,0.689926221
1.33E-01,0.689784499
1.33E-01,0.689642778
1.33E-01,0.689501059
1.33E-01,0.689359341
1.33E-01,0.689217625
1.33E-01,0.68907591
1.33E-01,0.688934193
1.33E-01,0.688792477
1.33E-01,0.688650758
1.33E-01,0.68850904
1.33E-01,0.68836732
1.33E-01,0.688225602
1.33E-01,0.68808388
1.33E-01,0.687942161
1.33E-01,0.687800441
1.33E-01,0.687658721
1.33E-01,0.687517001
1.33E-01,0.687375281
1.33E-01,0.68723356
1.33E-01,0.68709184
1.33E-01,0.686950121
1.33E-01,0.686808401
1.33E-01,0.686666684
1.33E-01,0.686524965
1.33E-01,0.686383248
1.33E-01,0.686241524
1.33E-01,0.686099802
1.33E-01,0.685958078
1.33E-01,0.685816354
1.34E-01,0.685674633
1.33E-01,0.685532913
1.33E-01,0.685391197
1.33E-01,0.68524948
1.33E-01,0.68510776
1.34E-01,0.684966037
1.33E-01,0.684824318
1.33E-01,0.684682598
1.34E-01,0.684540879
1.34E-01,0.684399157
1.34E-01,0.684257435
1.34E-01,0.684115711
1.34E-01,0.683973989
1.34E-01,0.683832267
1.34E-01,0.683690545
1.34E-01,0.683548819
1.34E-01,0.683407096
1.34E-01,0.683265373
1.34E-01,0.683123651
1.34E-01,0.682981931
1.34E-01,0.682840214
1.34E-01,0.682698496
1.34E-01,0.682556781
1.34E-01,0.682415062
1.34E-01,0.682273342
1.34E-01,0.682131624
1.34E-01,0.681989907
1.34E-01,0.68184819
1.34E-01,0.681706478
1.34E-01,0.681564767
1.34E-01,0.681423056
1.34E-01,0.681281344
1.34E-01,0.681139624
1.34E-01,0.680997904
1.34E-01,0.680856186
1.34E-01,0.680714472
1.34E-01,0.680572757
1.34E-01,0.680431042
1.34E-01,0.680289329
1.34E-01,0.680147614
1.34E-01,0.680005901
1.34E-01,0.679864185
1.34E-01,0.67972247
1.34E-01,0.679580751
1.34E-01,0.679439033
1.34E-01,0.679297313
1.34E-01,0.679155596
1.34E-01,0.67901388
1.34E-01,0.678872164
1.34E-01,0.678730446
1.34E-01,0.678588727
1.34E-01,0.678447008
1.34E-01,0.678305292
1.34E-01,0.678163573
1.34E-01,0.678021854
1.34E-01,0.677880134
1.34E-01,0.677738414
1.34E-01,0.677596695
1.34E-01,0.677454978
1.34E-01,0.677313262
1.34E-01,0.677171543
1.34E-01,0.677029825
1.34E-01,0.676888105
1.34E-01,0.676746387
1.35E-01,0.676604668
1.34E-01,0.676462945
1.35E-01,0.676321228
1.34E-01,0.676179514
1.35E-01,0.676037795
1.35E-01,0.675896077
1.34E-01,0.67575436
1.34E-01,0.675612641
1.35E-01,0.675470922
1.35E-01,0.675329202
1.35E-01,0.675187479
1.35E-01,0.675045757
1.35E-01,0.67490404
1.34E-01,0.674762324
1.35E-01,0.67462061
1.35E-01,0.674478891
1.35E-01,0.67433717
1.35E-01,0.674195446
1.35E-01,0.674053723
1.35E-01,0.673912
1.35E-01,0.673770279
1.35E-01,0.673628559
1.35E-01,0.673486842
1.35E-01,0.673345122
1.35E-01,0.673203397
1.35E-01,0.673061675
1.35E-01,0.672919955
1.35E-01,0.672778239
1.35E-01,0.672636522
1.35E-01,0.672494808
1.35E-01,0.672353096
1.35E-01,0.672211382
1.35E-01,0.672069665
1.35E-01,0.67192795
1.35E-01,0.671786237
1.35E-01,0.671644519
1.35E-01,0.671502801
1.35E-01,0.671361085
1.35E-01,0.671219371
1.35E-01,0.671077656
1.35E-01,0.670935935
1.35E-01,0.670794218
1.35E-01,0.670652501
1.35E-01,0.670510785
1.35E-01,0.670369068
1.35E-01,0.670227353
1.35E-01,0.670085637
1.35E-01,0.66994392
1.35E-01,0.669802202
1.35E-01,0.669660482
1.35E-01,0.66951876
1.35E-01,0.669377042
1.35E-01,0.669235326
1.35E-01,0.669093607
1.35E-01,0.668951896
1.35E-01,0.668810184
1.35E-01,0.668668468
1.35E-01,0.668526753
1.35E-01,0.668385036
1.35E-01,0.668243318
1.35E-01,0.668101602
1.35E-01,0.667959885
1.35E-01,0.667818169
1.35E-01,0.667676453
1.35E-01,0.667534736
1.35E-01,0.667393019
1.35E-01,0.667251308
1.35E-01,0.667109593
1.35E-01,0.666967878
1.35E-01,0.666826163
1.35E-01,0.666684443
1.35E-01,0.666542723
1.35E-01,0.666401006
1.35E-01,0.666259291
1.35E-01,0.666117572
1.35E-01,0.665975851
1.35E-01,0.665834131
1.35E-01,0.665692413
1.35E-01,0.665550694
1.35E-01,0.665408979
1.35E-01,0.665267265
1.35E-01,0.665125547
1.35E-01,0.664983827
1.35E-01,0.664842105
1.35E-01,0.664700384
1.35E-01,0.664558663
1.35E-01,0.66441694
1.35E-01,0.664275218
1.35E-01,0.664133502
1.35E-01,0.663991782
1.35E-01,0.663850064
1.35E-01,0.663708345
1.35E-01,0.663566631
1.35E-01,0.663424915
1.35E-01,0.6632832
1.35E-01,0.663141481
1.35E-01,0.662999758
1.35E-01,0.662858034
1.35E-01,0.66271631
1.35E-01,0.662574588
1.35E-01,0.662432865
1.35E-01,0.662291146
1.35E-01,0.662149428
1.35E-01,0.662007714
1.35E-01,0.661866
1.35E-01,0.661724279
1.35E-01,0.661582562
1.36E-01,0.661440846
1.35E-01,0.661299133
1.36E-01,0.661157418
1.35E-01,0.661015701
1.36E-01,0.66087398
1.35E-01,0.660732258
1.36E-01,0.660590536
1.36E-01,0.660448815
1.36E-01,0.660307093
1.36E-01,0.660165369
1.36E-01,0.660023647
1.35E-01,0.65988192
1.36E-01,0.659740197
1.36E-01,0.659598478
1.36E-01,0.65945676
1.36E-01,0.659315041
1.36E-01,0.65917332
1.36E-01,0.659031604
1.36E-01,0.658889885
1.36E-01,0.658748167
1.36E-01,0.658606448
1.36E-01,0.65846473
1.36E-01,0.65832301
1.36E-01,0.658181289
1.36E-01,0.658039572
1.36E-01,0.657897856
1.36E-01,0.657756135
1.36E-01,0.657614414
1.36E-01,0.657472691
1.36E-01,0.657330967
1.36E-01,0.657189248
1.36E-01,0.657047531
1.36E-01,0.656905814
1.36E-01,0.656764097
1.36E-01,0.656622377
1.36E-01,0.656480658
1.36E-01,0.656338938
1.36E-01,0.65619722
1.36E-01,0.656055501
1.36E-01,0.655913782
1.36E-01,0.655772065
1.36E-01,0.655630347
1.36E-01,0.655488629
1.36E-01,0.655346911
1.36E-01,0.655205196
1.36E-01,0.655063481
1.36E-01,0.654921763
1.36E-01,0.654780049
1.36E-01,0.654638335
1.36E-01,0.654496616
1.36E-01,0.654354896
1.36E-01,0.654213177
1.36E-01,0.654071458
1.36E-01,0.65392974
1.36E-01,0.653788024
1.36E-01,0.653646307
1.36E-01,0.65350459
1.36E-01,0.653362873
1.36E-01,0.653221158
1.36E-01,0.653079443
1.36E-01,0.652937724
1.36E-01,0.652796003
1.36E-01,0.652654281
1.36E-01,0.652512561
1.36E-01,0.652370842
1.36E-01,0.652229125
1.36E-01,0.652087408
1.36E-01,0.651945689
1.36E-01,0.651803967
1.36E-01,0.651662249
1.36E-01,0.651520527
1.36E-01,0.651378808
1.36E-01,0.651237093
1.36E-01,0.651095375
1.36E-01,0.650953656
1.36E-01,0.650811934
1.36E-01,0.650670212
1.36E-01,0.650528492
1.36E-01,0.650386773
1.36E-01,0.650245055
1.36E-01,0.650103336
1.36E-01,0.649961617
1.36E-01,0.649819898
1.36E-01,0.649678177
1.36E-01,0.649536454
1.36E-01,0.649394731
1.36E-01,0.64925301
1.36E-01,0.649111289
1.36E-01,0.648969567
1.36E-01,0.648827845
1.36E-01,0.648686125
1.36E-01,0.648544404
1.36E-01,0.648402685
1.36E-01,0.648260967
1.36E-01,0.648119248
1.36E-01,0.647977529
1.36E-01,0.647835813
1.36E-01,0.647694096
1.36E-01,0.647552374
1.36E-01,0.647410653
1.36E-01,0.647268932
1.36E-01,0.647127214
1.36E-01,0.646985496
1.36E-01,0.646843778
1.36E-01,0.646702063
1.36E-01,0.646560349
1.36E-01,0.646418631
1.36E-01,0.646276915
1.36E-01,0.646135199
1.36E-01,0.645993481
1.36E-01,0.645851764
1.36E-01,0.645710047
1.36E-01,0.645568331
1.36E-01,0.645426612
1.36E-01,0.645284891
1.36E-01,0.64514317
1.36E-01,0.645001449
1.36E-01,0.64485973
1.36E-01,0.644718012
1.36E-01,0.644576295
1.36E-01,0.644434576
1.36E-01,0.644292856
1.36E-01,0.644151136
1.36E-01,0.644009413
1.36E-01,0.643867691
1.36E-01,0.643725967
1.36E-01,0.643584244
1.36E-01,0.643442523
1.36E-01,0.643300803
1.36E-01,0.643159086
1.36E-01,0.643017371
1.36E-01,0.642875654
1.36E-01,0.642733936
1.36E-01,0.642592214
1.36E-01,0.642450493
1.36E-01,0.642308774
1.36E-01,0.642167057
1.36E-01,0.642025341
1.36E-01,0.641883627
1.36E-01,0.641741909
1.36E-01,0.64160019
1.36E-01,0.641458473
1.36E-01,0.641316758
1.36E-01,0.641175043
1.36E-01,0.641033329
1.36E-01,0.640891618
1.36E-01,0.640749906
1.36E-01,0.640608188
1.36E-01,0.64046647
1.36E-01,0.640324753
1.37E-01,0.640183037
1.36E-01,0.640041319
1.36E-01,0.639899604
1.36E-01,0.639757884
1.36E-01,0.639616163
1.36E-01,0.639474446
1.36E-01,0.639332728
1.36E-01,0.639191008
1.36E-01,0.639049285
1.36E-01,0.638907563
1.36E-01,0.638765841
1.36E-01,0.638624118
1.36E-01,0.638482398
1.36E-01,0.638340676
1.36E-01,0.63819895
1.36E-01,0.638057223
1.37E-01,0.637915501
1.36E-01,0.63777378
1.36E-01,0.637632058
1.36E-01,0.637490337
1.36E-01,0.637348619
1.37E-01,0.637206901
1.36E-01,0.637065182
1.37E-01,0.636923465
1.36E-01,0.636781747
1.37E-01,0.636640029
1.36E-01,0.636498309
1.37E-01,0.636356588
1.36E-01,0.63621487
1.37E-01,0.63607316
1.37E-01,0.635931449
1.36E-01,0.635789734
1.36E-01,0.635648018
1.37E-01,0.635506299
1.37E-01,0.63536458
1.37E-01,0.635222861
1.36E-01,0.635081142
1.36E-01,0.634939421
1.36E-01,0.634797703
1.36E-01,0.634655985
1.37E-01,0.634514266
1.37E-01,0.634372544
1.37E-01,0.634230825
1.37E-01,0.63408911
1.37E-01,0.633947391
1.37E-01,0.633805673
1.37E-01,0.633663954
1.37E-01,0.633522235
1.37E-01,0.633380518
1.37E-01,0.633238799
1.37E-01,0.633097082
1.37E-01,0.632955366
1.37E-01,0.632813654
1.37E-01,0.632671938
1.37E-01,0.632530221
1.37E-01,0.632388506
1.37E-01,0.632246787
1.37E-01,0.63210507
1.37E-01,0.631963355
1.37E-01,0.63182164
1.37E-01,0.631679922
1.36E-01,0.631538201
1.37E-01,0.631396479
1.37E-01,0.631254758
1.37E-01,0.631113039
1.37E-01,0.63097132
1.37E-01,0.630829603
1.37E-01,0.630687887
1.37E-01,0.630546169
1.37E-01,0.630404447
1.37E-01,0.630262729
1.37E-01,0.630121012
1.37E-01,0.629979296
1.37E-01,0.629837577
1.37E-01,0.629695857
1.37E-01,0.629554137
1.37E-01,0.629412422
1.37E-01,0.62927071
1.37E-01,0.629128995
1.37E-01,0.628987278
1.37E-01,0.628845561
1.37E-01,0.628703844
1.37E-01,0.628562125
1.37E-01,0.628420404
1.37E-01,0.628278683
1.37E-01,0.62813696
1.37E-01,0.627995236
1.37E-01,0.627853513
1.37E-01,0.62771179
1.37E-01,0.627570063
1.37E-01,0.627428338
1.37E-01,0.627286616
1.37E-01,0.627144893
1.37E-01,0.627003173
1.37E-01,0.626861451
1.37E-01,0.626719728
1.37E-01,0.626578006
1.37E-01,0.626436288
1.37E-01,0.626294568
1.37E-01,0.626152848
1.37E-01,0.626011128
1.37E-01,0.62586941
1.37E-01,0.625727691
1.37E-01,0.625585971
1.37E-01,0.625444254
1.37E-01,0.625302536
1.37E-01,0.625160819
1.37E-01,0.625019097
1.37E-01,0.624877378
1.37E-01,0.624735657
1.37E-01,0.62459394
1.37E-01,0.624452222
1.37E-01,0.624310503
1.37E-01,0.624168784
1.37E-01,0.624027066
1.37E-01,0.623885348
1.37E-01,0.623743629
1.37E-01,0.623601912
1.37E-01,0.623460193
1.37E-01,0.623318473
1.37E-01,0.623176751
1.37E-01,0.623035032
1.37E-01,0.622893311
1.37E-01,0.62275159
1.37E-01,0.622609869
1.37E-01,0.622468148
1.37E-01,0.622326425
1.37E-01,0.622184702
1.37E-01,0.62204298
1.37E-01,0.621901256
1.37E-01,0.621759534
1.37E-01,0.621617815
1.37E-01,0.621476095
1.37E-01,0.621334374
1.37E-01,0.621192652
1.37E-01,0.621050932
1.37E-01,0.620909211
1.37E-01,0.62076749
1.37E-01,0.620625769
1.37E-01,0.620484047
1.37E-01,0.620342328
1.37E-01,0.620200609
1.37E-01,0.620058893
1.37E-01,0.619917175
1.37E-01,0.619775454
1.37E-01,0.619633733
1.37E-01,0.619492017
1.37E-01,0.619350298
1.37E-01,0.619208578
1.37E-01,0.619066858
1.37E-01,0.618925138
1.37E-01,0.618783419
1.37E-01,0.618641698
1.37E-01,0.618499978
1.37E-01,0.618358257
1.37E-01,0.618216538
1.37E-01,0.618074815
1.37E-01,0.617933094
1.37E-01,0.617791366
1.37E-01,0.617649641
1.37E-01,0.617507917
1.37E-01,0.617366192
1.37E-01,0.617224469
1.37E-01,0.617082746
1.37E-01,0.616941024
1.37E-01,0.616799299
1.37E-01,0.616657575
1.37E-01,0.616515852
1.37E-01,0.616374131
1.37E-01,0.616232409
1.37E-01,0.616090686
1.37E-01,0.615948963
1.37E-01,0.615807236
1.37E-01,0.61566551
1.37E-01,0.615523786
1.37E-01,0.615382065
1.37E-01,0.615240342
1.37E-01,0.615098616
1.37E-01,0.614956891
1.37E-01,0.614815163
1.37E-01,0.614673438
1.37E-01,0.614531716
1.37E-01,0.614389991
1.37E-01,0.614248268
1.37E-01,0.614106545
1.37E-01,0.613964824
1.37E-01,0.613823106
1.37E-01,0.613681391
1.37E-01,0.613539676
1.37E-01,0.613397959
1.37E-01,0.613256241
1.37E-01,0.613114523
1.37E-01,0.612972805
1.37E-01,0.612831089
1.37E-01,0.612689368
1.37E-01,0.612547647
1.37E-01,0.612405927
1.37E-01,0.612264203
1.37E-01,0.612122479
1.37E-01,0.611980755
1.37E-01,0.611839033
1.37E-01,0.61169731
1.37E-01,0.611555589
1.37E-01,0.611413869
1.37E-01,0.611272153
1.37E-01,0.611130438
1.37E-01,0.610988721
1.37E-01,0.610847002
1.37E-01,0.610705282
1.37E-01,0.61056356
1.37E-01,0.610421838
1.37E-01,0.610280118
1.37E-01,0.610138396
1.37E-01,0.609996679
1.37E-01,0.609854962
1.37E-01,0.609713243
1.37E-01,0.609571522
1.37E-01,0.609429803
1.37E-01,0.609288081
1.37E-01,0.609146358
1.37E-01,0.609004635
1.37E-01,0.608862908
1.37E-01,0.608721184
1.37E-01,0.608579458
1.37E-01,0.608437729
1.37E-01,0.608296003
1.37E-01,0.608154281
1.37E-01,0.608012561
1.37E-01,0.607870842
1.37E-01,0.607729125
1.37E-01,0.60758741
1.37E-01,0.607445687
1.37E-01,0.607303964
1.37E-01,0.607162241
1.37E-01,0.607020516
1.37E-01,0.606878794
1.37E-01,0.606737073
1.38E-01,0.606595353
1.37E-01,0.606453633
1.37E-01,0.606311911
1.37E-01,0.606170192
1.37E-01,0.60602847
1.37E-01,0.605886749
1.37E-01,0.605745026
1.37E-01,0.605603306
1.37E-01,0.605461584
1.37E-01,0.605319864
1.38E-01,0.605178144
1.37E-01,0.605036424
1.37E-01,0.604894705
1.37E-01,0.604752988
1.37E-01,0.60461127
1.37E-01,0.604469552
1.37E-01,0.604327828
1.38E-01,0.604186103
1.38E-01,0.604044381
1.37E-01,0.603902661
1.37E-01,0.60376094
1.37E-01,0.603619223
1.37E-01,0.603477503
1.37E-01,0.60333578
1.37E-01,0.603194059
1.38E-01,0.603052339
1.38E-01,0.602910618
1.37E-01,0.6027689
1.37E-01,0.602627181
1.38E-01,0.602485458
1.38E-01,0.602343738
1.38E-01,0.602202019
1.38E-01,0.602060301
1.38E-01,0.60191858
1.37E-01,0.601776858
1.37E-01,0.601635137
1.38E-01,0.601493414
1.37E-01,0.601351689
1.38E-01,0.601209966
1.38E-01,0.601068246
1.38E-01,0.600926528
1.38E-01,0.600784813
1.38E-01,0.600643094
1.38E-01,0.600501376
1.38E-01,0.600359654
1.38E-01,0.600217936
1.38E-01,0.600076216
1.38E-01,0.599934494
1.38E-01,0.599792771
1.38E-01,0.599651046
1.38E-01,0.599509324
1.38E-01,0.599367602
1.38E-01,0.599225879
1.38E-01,0.599084154
1.38E-01,0.598942431
1.38E-01,0.598800704
1.38E-01,0.598658977
1.38E-01,0.598517249
1.38E-01,0.598375525
1.38E-01,0.598233803
1.38E-01,0.598092077
1.38E-01,0.597950356
1.38E-01,0.597808637
1.38E-01,0.597666917
1.38E-01,0.597525197
1.38E-01,0.597383472
1.38E-01,0.597241743
1.38E-01,0.597100018
1.38E-01,0.596958293
1.38E-01,0.596816566
1.38E-01,0.596674839
1.38E-01,0.59653311
1.38E-01,0.596391382
1.38E-01,0.596249652
1.38E-01,0.596107921
1.38E-01,0.595966189
1.38E-01,0.595824457
1.38E-01,0.595682727
1.38E-01,0.595540995
1.38E-01,0.595399266
1.38E-01,0.595257543
1.38E-01,0.59511582
1.38E-01,0.594974093
1.38E-01,0.594832368
1.38E-01,0.594690646
1.38E-01,0.59454892
1.38E-01,0.594407193
1.38E-01,0.594265467
1.38E-01,0.594123742
1.38E-01,0.593982015
1.38E-01,0.593840291
1.38E-01,0.593698566
1.38E-01,0.593556843
1.38E-01,0.593415119
1.38E-01,0.593273396
1.38E-01,0.593131678
1.38E-01,0.592989955
1.38E-01,0.592848231
1.38E-01,0.592706507
1.38E-01,0.592564785
1.38E-01,0.592423063
1.38E-01,0.592281341
1.38E-01,0.592139621
1.38E-01,0.591997902
1.38E-01,0.59185618
1.38E-01,0.591714461
1.38E-01,0.591572743
1.38E-01,0.591431019
1.38E-01,0.591289297
1.38E-01,0.591147576
1.38E-01,0.591005854
1.38E-01,0.590864133
1.38E-01,0.590722415
1.38E-01,0.590580697
1.38E-01,0.590438977
1.38E-01,0.590297253
1.38E-01,0.590155531
1.38E-01,0.590013813
1.38E-01,0.589872094
1.38E-01,0.589730374
1.38E-01,0.589588653
1.38E-01,0.589446932
1.38E-01,0.589305206
1.38E-01,0.58916348
1.38E-01,0.589021752
1.38E-01,0.588880028
1.38E-01,0.588738305
1.38E-01,0.588596581
1.38E-01,0.588454858
1.38E-01,0.588313135
1.38E-01,0.588171411
1.38E-01,0.588029689
1.38E-01,0.587887966
1.38E-01,0.58774624
1.38E-01,0.587604512
1.38E-01,0.587462789
1.38E-01,0.587321064
1.38E-01,0.58717934
1.38E-01,0.587037617
1.38E-01,0.586895895
1.38E-01,0.586754175
1.38E-01,0.586612456
1.38E-01,0.586470735
1.38E-01,0.586329013
1.38E-01,0.58618729
1.38E-01,0.586045569
1.38E-01,0.585903849
1.38E-01,0.585762128
1.38E-01,0.585620403
1.38E-01,0.585478675
1.38E-01,0.58533695
1.38E-01,0.58519523
1.38E-01,0.585053509
1.38E-01,0.584911789
1.38E-01,0.584770066
1.38E-01,0.584628342
1.38E-01,0.584486616
1.38E-01,0.584344891
1.38E-01,0.58420317
1.38E-01,0.584061451
1.38E-01,0.583919729
1.38E-01,0.583778006
1.38E-01,0.583636285
1.38E-01,0.583494563
1.38E-01,0.583352841
1.38E-01,0.583211117
1.38E-01,0.583069394
1.38E-01,0.582927672
1.38E-01,0.582785951
1.38E-01,0.582644234
1.38E-01,0.582502514
1.38E-01,0.58236079
1.39E-01,0.582219064
1.38E-01,0.582077337
1.38E-01,0.58193561
1.38E-01,0.581793884
1.38E-01,0.581652162
1.39E-01,0.581510442
1.39E-01,0.581368723
1.38E-01,0.581227004
1.39E-01,0.581085286
1.39E-01,0.580943565
1.38E-01,0.580801846
1.39E-01,0.580660125
1.38E-01,0.580518405
1.38E-01,0.580376685
1.39E-01,0.580234965
1.39E-01,0.580093249
1.39E-01,0.579951532
1.39E-01,0.579809813
1.39E-01,0.579668091
1.38E-01,0.57952637
1.39E-01,0.579384646
1.39E-01,0.579242923
1.39E-01,0.579101194
1.39E-01,0.578959468
1.39E-01,0.578817743
1.39E-01,0.578676018
1.39E-01,0.578534294
1.39E-01,0.578392567
1.39E-01,0.578250841
1.39E-01,0.578109116
1.39E-01,0.577967394
1.39E-01,0.577825668
1.39E-01,0.577683941
1.39E-01,0.577542214
1.39E-01,0.57740049
1.39E-01,0.577258766
1.39E-01,0.57711704
1.39E-01,0.576975318
1.39E-01,0.576833593
1.39E-01,0.576691871
1.39E-01,0.576550147
1.39E-01,0.576408421
1.39E-01,0.576266695
1.39E-01,0.576124971
1.39E-01,0.575983252
1.39E-01,0.575841529
1.39E-01,0.575699807
1.39E-01,0.575558083
1.39E-01,0.57541636
1.39E-01,0.575274634
1.39E-01,0.575132912
1.39E-01,0.574991193
1.39E-01,0.574849473
1.39E-01,0.574707746
1.39E-01,0.574566015
1.39E-01,0.574424288
1.39E-01,0.574282562
1.39E-01,0.574140838
1.39E-01,0.573999115
1.39E-01,0.573857393
1.39E-01,0.573715673
1.39E-01,0.573573953
1.39E-01,0.573432233
1.39E-01,0.573290511
1.39E-01,0.57314879
1.39E-01,0.573007068
1.39E-01,0.572865346
1.39E-01,0.57272362
1.39E-01,0.572581895
1.39E-01,0.57244017
1.39E-01,0.572298446
1.39E-01,0.572156721
1.39E-01,0.572014993
1.39E-01,0.571873267
1.39E-01,0.571731539
1.39E-01,0.571589812
1.39E-01,0.571448084
1.39E-01,0.571306358
1.39E-01,0.571164635
1.39E-01,0.571022914
1.39E-01,0.57088119
1.39E-01,0.570739466
1.39E-01,0.57059774
1.39E-01,0.570456015
1.39E-01,0.570314293
1.39E-01,0.57017257
1.39E-01,0.570030848
1.39E-01,0.569889124
1.39E-01,0.569747399
1.39E-01,0.569605668
1.39E-01,0.569463935
1.39E-01,0.569322204
1.39E-01,0.569180477
1.39E-01,0.56903875
1.39E-01,0.568897022
1.40E-01,0.568755293
1.40E-01,0.56861356
1.40E-01,0.56847183
1.40E-01,0.5683301
1.40E-01,0.568188369
1.40E-01,0.56804664
1.40E-01,0.567904914
1.40E-01,0.567763188
1.40E-01,0.567621457
1.40E-01,0.567479727
1.40E-01,0.567337998
1.40E-01,0.567196269
1.40E-01,0.567054543
1.40E-01,0.566912818
1.40E-01,0.566771094
1.40E-01,0.566629368
1.40E-01,0.566487643
1.40E-01,0.56634592
1.40E-01,0.566204196
1.40E-01,0.56606247
1.40E-01,0.565920746
1.40E-01,0.565779023
1.40E-01,0.565637301
1.40E-01,0.565495578
1.40E-01,0.565353857
1.40E-01,0.565212135
1.40E-01,0.565070415
1.40E-01,0.564928698
1.40E-01,0.564786981
1.40E-01,0.564645264
1.40E-01,0.564503542
1.40E-01,0.564361818
1.40E-01,0.564220094
1.40E-01,0.564078373
1.40E-01,0.563936652
1.40E-01,0.563794931
1.40E-01,0.563653208
1.40E-01,0.563511481
1.40E-01,0.56336976
1.40E-01,0.563228037
1.40E-01,0.563086315
1.41E-01,0.562944593
1.41E-01,0.562802871
1.41E-01,0.56266115
1.40E-01,0.562519428
1.41E-01,0.562377706
1.40E-01,0.562235983
1.41E-01,0.562094262
1.41E-01,0.561952536
1.41E-01,0.561810813
1.41E-01,0.561669088
1.41E-01,0.561527364
1.41E-01,0.561385642
1.41E-01,0.561243916
1.41E-01,0.561102191
1.41E-01,0.560960469
1.41E-01,0.560818746
1.41E-01,0.560677023
1.41E-01,0.560535299
1.41E-01,0.560393573
1.41E-01,0.560251846
1.41E-01,0.560110127
1.41E-01,0.559968405
1.41E-01,0.559826683
1.41E-01,0.559684959
1.41E-01,0.559543237
1.41E-01,0.559401512
1.41E-01,0.559259788
1.41E-01,0.559118063
1.41E-01,0.558976341
1.41E-01,0.558834621
1.42E-01,0.558692901
1.42E-01,0.55855118
1.42E-01,0.558409458
1.42E-01,0.558267732
1.42E-01,0.558126005
1.42E-01,0.557984277
1.42E-01,0.557842549
1.42E-01,0.557700819
1.42E-01,0.557559091
1.42E-01,0.557417365
1.42E-01,0.557275643
1.42E-01,0.55713392
1.42E-01,0.556992198
1.42E-01,0.556850477
1.42E-01,0.556708757
1.42E-01,0.556567035
1.42E-01,0.556425313
1.42E-01,0.556283587
1.42E-01,0.55614186
1.42E-01,0.556000136
1.42E-01,0.555858416
1.42E-01,0.555716696
1.42E-01,0.555574971
1.43E-01,0.555433247
1.43E-01,0.555291522
1.43E-01,0.555149796
1.43E-01,0.555008064
1.43E-01,0.554866322
1.43E-01,0.554724571
1.43E-01,0.554582811
1.43E-01,0.554441046
1.43E-01,0.554299279
1.43E-01,0.554157512
1.43E-01,0.554015741
1.43E-01,0.553873966
1.43E-01,0.553732188
1.43E-01,0.553590414
1.43E-01,0.553448635
1.43E-01,0.553306861
1.44E-01,0.553165085
1.44E-01,0.553023302
1.44E-01,0.552881526
1.44E-01,0.552739758
1.44E-01,0.552597995
1.44E-01,0.552456237
1.44E-01,0.552314486
1.44E-01,0.552172731
1.44E-01,0.552030974
1.44E-01,0.551889215
1.44E-01,0.551747451
1.44E-01,0.551605682
1.44E-01,0.551463911
1.44E-01,0.551322141
1.44E-01,0.551180371
1.45E-01,0.551038602
1.45E-01,0.550896834
1.45E-01,0.550755069
1.45E-01,0.550613302
1.45E-01,0.550471535
1.45E-01,0.550329762
1.45E-01,0.550187993
1.45E-01,0.550046226
1.45E-01,0.549904461
1.45E-01,0.549762693
1.45E-01,0.549620924
1.45E-01,0.549479156
1.45E-01,0.549337387
1.45E-01,0.549195614
1.46E-01,0.549053841
1.46E-01,0.548912067
1.46E-01,0.548770295
1.46E-01,0.548628523
1.46E-01,0.548486753
1.46E-01,0.548344982
1.46E-01,0.54820321
1.46E-01,0.548061431
1.46E-01,0.547919654
1.46E-01,0.547777882
1.46E-01,0.547636107
1.46E-01,0.547494331
1.46E-01,0.547352552
1.46E-01,0.547210775
1.47E-01,0.547068994
1.47E-01,0.546927214
1.47E-01,0.546785431
1.47E-01,0.546643646
1.47E-01,0.546501864
1.47E-01,0.546360079
1.47E-01,0.546218293
1.47E-01,0.546076504
1.47E-01,0.545934719
1.47E-01,0.545792936
1.47E-01,0.545651157
1.47E-01,0.545509379
1.47E-01,0.545367606
1.47E-01,0.545225836
1.48E-01,0.545084065
1.48E-01,0.544942297
1.48E-01,0.544800525
1.48E-01,0.544658756
1.48E-01,0.544516985
1.48E-01,0.544375216
1.48E-01,0.54423344
1.48E-01,0.544091665
1.48E-01,0.543949891
